Ground Truth,Strategy 0,Strategy 1,Strategy 2,Strategy 3,Strategy 4,Strategy 5,Strategy 6,Strategy 7,Strategy 8,Strategy 9
-11.90834743,-1.6330186,0.2057627,1.3185829,0.81005436,0.70457435,-0.6986076,-3.4571607,-1.0494441,0.37928626,0.75315464
-8.420761279,-5.031851,-0.39552897,-2.468226,-0.73209846,-3.1474972,-2.292119,-8.509186,1.1725603,-7.6355433,2.554209
-225.9355806,-15.626778,-3.6865125,-13.089055,-11.843298,-5.432722,-14.5255,-9.543446,-2.7145567,-22.366264,-15.034739
-48.5201808,-4.631262,0.7686787,-6.5094833,1.183353,-1.2539301,-3.2482395,-5.0196524,1.5983828,-10.266105,0.8216065
-68.3768978,-0.10826868,-2.1199622,-2.7975488,-1.6753228,-1.5009897,-4.027379,2.0400426,-5.559602,-3.3465502,-5.6044607
-21.28990797,-4.91728,0.6060797,-2.906005,0.96686286,-2.5533087,-2.031675,-6.35367,1.1871679,-7.2563367,2.1140523
-22.71239944,-1.6279324,0.8459003,0.48711953,-0.08730264,-1.8484935,-0.28404748,-6.377941,1.6616766,-7.231596,1.1033258
-96.03747083,-1.6124645,1.1182227,-3.3575346,-0.25386244,0.7676866,-4.208378,-6.1587853,-0.6461344,-8.88879,-2.0064583
-6.367755119,-3.9047449,0.25919715,1.0028166,-0.08549423,-3.242449,-1.326475,-7.4041986,0.65594184,-6.20183,2.4296017
-36.66211796,-2.897441,0.8344905,-2.2204382,0.0557778,-1.7322872,-1.0323266,-5.6709437,1.7447724,-8.649748,1.2950222
-18.56077076,-1.3016433,0.9615918,0.6391435,0.65871423,0.9698463,-0.18572615,-3.7259195,-0.8270573,-0.67949635,1.0099497
-8.683293234,-4.3908973,-0.1396529,-1.4645729,-0.887677,-3.1731133,-1.7537911,-8.2331,1.2232451,-7.216129,2.5064406
-1435.876358,-11.303645,-13.349479,-65.22875,1.5344212,-47.894527,-80.65003,-43.791927,-90.21004,-54.18175,-26.89145
-33.10053583,-2.7753375,0.74819505,-2.9605494,-0.15156794,-1.6231457,-1.2876928,-6.538362,2.002876,-10.0396,1.5270177
-1319.1712,-12.075818,-13.709147,-61.275593,-0.001329895,-43.564445,-74.3388,-38.53974,-83.856,-50.31646,-26.967663
-16.9690585,-4.258876,0.5434604,-1.6572688,0.5169253,-2.6507246,-1.4672458,-6.5440784,1.0942827,-6.5688586,2.2325242
-72.52442285,-0.97597426,-1.7110804,-2.7021937,-1.768455,-1.7504283,-4.0993586,1.9250522,-5.6507444,-3.94639,-5.2775807
-134.5947831,-2.152498,0.86776364,-5.9797506,-1.7859432,0.4433792,-7.1129136,-7.8460813,-1.4857053,-11.929013,-4.692654
-5.676591426,-4.652219,-0.031271253,-0.06998774,-0.28420934,-3.5742724,-1.8185289,-7.93236,0.5503478,-6.271726,2.6325738
-23.17212097,-4.4192195,0.37087226,-2.6397407,-0.1294854,-2.5136678,-1.8380818,-7.0385656,1.3934866,-8.480477,2.0624769
-50.2283413,-0.55535513,0.6724121,-0.5805196,0.2021423,1.2458487,-0.7627086,-5.8161855,1.4647675,-6.7970543,-0.9721094
-9.23475581,-4.789066,-0.2174621,-1.8404921,-0.7118226,-3.2589462,-2.0673244,-8.282559,1.0894423,-7.3420935,2.5299904
-29.8896152,-1.4765679,0.9456766,0.36996222,0.86730283,0.90394104,-1.0168507,-2.8174336,-1.3659736,-2.3283794,0.74435633
-53.57991314,-3.66058,0.5504877,-5.6027117,0.25409836,-1.2541004,-2.8340013,-6.411527,2.1877902,-12.130062,0.7045826
-50.02224312,-5.8278203,-0.5038259,-4.6830883,-1.0179089,-3.0485475,-4.2923512,-6.582419,-0.06447415,-9.05812,-0.31623077
-13.83119226,-5.2879186,0.07841369,-2.5779078,0.33361015,-2.9569297,-2.293181,-7.3728304,0.9552649,-7.266451,2.486075
-17.29855561,-1.6985914,1.2088199,1.0744514,0.64535403,-1.2802933,-0.17090705,-4.9482555,0.41066912,-4.9223204,0.1096875
-116.5868128,-4.1069007,-1.3659644,-9.710359,-1.1595557,-0.79929614,-7.328461,-9.555686,1.422868,-16.701588,-5.570011
-7.08623766,-6.318485,-0.56289774,-2.9389968,-0.061419867,-3.6862879,-2.9959116,-8.536496,0.57488227,-7.2519298,2.6903987
-11.92247421,-5.456669,-0.13210678,-2.8148067,-0.027407695,-3.0606818,-2.4237714,-7.890627,1.0268611,-7.601694,2.5534384
-42.43738011,-0.47439367,0.737015,-0.24433212,-0.042647175,0.79577786,-0.24345878,-5.2918725,1.0925477,-5.499357,-0.39826494
-12.76441859,-3.4901998,0.41587457,-0.31628275,-0.3585778,-2.7282367,-1.0951194,-7.1463475,1.25635,-6.8714657,2.2976894
-20.35743525,-1.0706269,1.2229753,0.22110052,0.826185,0.86989313,0.109812744,-1.8963737,-0.80074126,-1.6590608,0.73695177
-48.64550462,-2.9941678,0.6259243,-4.6511216,0.30259043,-1.115707,-2.156868,-5.617529,1.9730009,-10.561735,0.6505293
-78.20214545,-1.9521669,-3.208579,-4.101338,-2.4088943,-3.2931092,-7.0016413,2.1115994,-10.200996,-5.444309,-9.361254
-12.91157297,-6.2369175,-0.15944786,-3.880398,0.57362735,-2.9344156,-3.0038362,-7.796312,0.9817396,-7.9206743,2.5277686
-507.6698718,-19.361502,-15.97922,-51.29775,-29.950512,-24.924904,-23.427494,-0.2622206,-25.782188,-24.235859,-36.77554
-133.0713948,-3.0582373,0.2285153,-8.139095,-2.145171,-0.02232745,-8.19101,-9.162197,-0.07853544,-13.80912,-6.2825227
-7.392774138,-4.8656335,-0.06953738,-0.59352756,-0.3325749,-3.617853,-1.9418449,-7.983268,0.5851415,-6.438025,2.6348326
-8.174441634,-3.3695774,0.4488793,0.92244416,-0.09593578,-2.8640337,-1.0218347,-6.9180317,0.9206653,-6.2747107,2.2678037
-80.75105771,-7.1659613,-5.8929024,-3.556672,-3.3776758,-6.6920652,-10.497704,2.4831362,-19.40662,-13.035053,-16.331377
-1415.376398,-11.283705,-14.045155,-64.86108,1.553149,-47.618427,-80.16303,-42.825085,-90.87644,-53.470673,-27.370298
-21.29269325,-1.4821904,1.1872495,0.533995,1.1943635,0.30778417,0.6117148,-1.8246232,-0.64316756,-1.5618312,0.85910815
-47.912882,-2.4335515,0.74072605,-3.5751824,0.11241709,-1.0315084,-1.4824846,-5.838047,2.1780038,-10.399125,0.7575346
-75.90209632,-0.042029984,-1.6829545,-2.7905343,-1.6772188,-0.726222,-3.0380535,2.093003,-2.6637774,-2.8925898,-3.1434915
-12.25622082,-8.014547,-3.0292957,2.3054616,-1.3150294,-3.3620431,-6.236499,0.24327523,-20.623035,-14.580959,-12.905312
-41.44895267,0.1762613,-0.44923478,-1.7223436,-1.0770507,-1.5869429,-3.2317653,0.44482428,-3.890283,-6.458045,-5.098833
-33.22671736,-2.5963163,-0.69609094,1.0449815,0.2304387,-2.0992415,-3.2058492,0.26265782,-9.057297,-8.172114,-6.537025
-6.777184447,-5.1887274,-0.21724908,-0.85874283,-0.43048066,-3.8348942,-2.213984,-8.2624445,0.4295829,-6.5029836,2.6766913
-28.59152173,-1.2444488,0.7367936,1.2044462,1.0592844,1.0707599,-0.6589221,-3.1538062,-0.6688047,-3.9185348,0.75506836
-56.08910973,-0.1120328,-1.2815939,-0.84366137,-0.77907056,0.656249,-1.175772,1.8466399,-1.1335282,-2.8513236,-1.1646032
-1313.620222,-9.858725,-12.652384,-59.777256,1.5351611,-44.10949,-74.170296,-40.090054,-83.88077,-49.89148,-24.952085
-43.21380802,-1.4882221,0.87143236,0.21072221,0.7967718,0.094940536,-0.24467207,-1.7200844,-0.80128163,-3.0540488,0.43177626
-45.77902279,-1.6380472,0.5981212,-2.5013604,-0.5181837,-1.0896144,-0.920301,-6.52665,2.336274,-10.453348,0.6236621
-41.21035869,-9.556407,-5.142919,0.61647946,-2.4399931,-4.1126647,-8.717514,0.9151779,-23.426678,-15.626266,-16.8329
-1266.229082,-36.813583,-36.726067,-117.44812,-57.41513,-63.0829,-53.981197,2.3851967,-62.46304,-46.834694,-86.97124
-54.16139656,-1.5768945,-1.6095608,-3.8962927,-2.6685483,-2.8342237,-6.5396357,0.64044875,-8.342557,-8.385014,-9.546789
-93.48678976,-1.4428035,-1.8399893,-2.006484,-1.4602295,-0.9718429,-2.5240579,2.1916702,-1.6924809,-3.4639356,-2.9063401
-6.378460678,-4.8333735,-0.10349645,-0.40558684,-0.34210786,-3.6382513,-1.9589019,-8.00165,0.524797,-6.410199,2.654243
-32.48018365,-0.044141803,-0.56438345,0.26275304,-0.46278605,-0.51981163,-1.8782434,1.7949909,-4.471362,-4.684894,-4.3700895
-28.84827289,-0.5311045,-0.14331234,0.50021154,-0.16727574,0.6552944,0.7060341,1.1391442,0.07965025,-2.2977974,0.17651215
-24.13926849,-1.284956,1.0856253,0.9957291,0.24913345,-1.1048801,-0.23855925,-5.560686,1.2393249,-6.4496126,0.6114564
-59.93133813,-0.90011877,1.165076,-0.33147237,0.3016315,1.3369058,-2.2366529,-2.9792898,-1.6397684,-6.4238863,0.43632263
-37.02788622,-1.7340106,0.76429546,-2.4936776,-0.81289816,-1.3866733,-0.88385814,-6.892494,2.1759157,-10.488102,1.1208136
-52.30151403,-9.548605,-5.1715407,-0.028723225,-2.4036336,-4.8941913,-9.835162,1.7600235,-24.497433,-16.583178,-18.615717
-20.87962294,-12.070983,-5.6764855,2.6358423,-2.4794025,-4.4353223,-9.244578,-0.43337792,-29.57179,-19.059393,-19.053873
-32.06039406,-0.25861123,-0.16637993,-1.599742,-0.53687507,-1.3016647,-2.7293725,-0.44927078,-3.8053057,-5.135093,-4.319283
-81.54759271,-0.5668118,-1.1281304,0.8107748,0.12898637,-0.25240657,-0.16487084,0.666988,-0.08501823,-2.3320804,-1.8339499
-8.200335741,-4.8903937,-0.05662913,-0.83969563,-0.33799776,-3.557686,-1.9381609,-7.9269495,0.626832,-6.487397,2.6529257
-20.90808546,-1.3857067,-0.3540566,0.9975313,1.2952945,-3.7586193,-5.110242,1.5577425,-11.801881,-10.299088,-9.485652
-1295.342351,-103.14431,-39.746017,-23.497335,-128.1671,-57.383736,-75.407684,-1.8685038,-45.673515,-86.6395,-137.59196
-1450.004902,-14.506965,-16.084423,-69.42781,-1.1480111,-49.498356,-82.538284,-42.764355,-92.51326,-55.388195,-30.890745
-117.9438869,-8.23185,-7.0211983,-10.982566,-9.715501,-7.125146,-15.065389,0.9918439,-13.6721525,-11.28209,-14.331558
-48.52762075,-2.416793,0.67376935,-3.996125,0.07660552,-0.95077884,-1.7248666,-5.746449,2.136978,-10.321584,0.5796086
-18.31982231,-11.649857,-5.891028,2.2823637,-2.0676737,-4.684278,-9.527033,0.2459838,-27.648066,-18.873789,-19.08679
-15.280352,-1.0159552,-0.103401676,1.6038072,1.4143287,-3.8387966,-4.2355533,1.7954936,-12.392208,-10.096812,-7.0470543
-48.87830994,-1.7723384,-1.904627,-3.9019313,-2.3940747,-2.722074,-6.388247,0.34465754,-8.102784,-8.25457,-9.304532
-24.01831339,-7.7347403,-3.6464028,1.5444794,-1.0149666,-4.0957546,-7.606344,0.34534243,-21.41983,-15.545297,-15.516824
-7.950891995,-5.9446454,-0.42041537,-2.543959,-0.07728722,-3.5927942,-2.7395406,-8.29767,0.5901547,-7.0789933,2.6998775
-29.47386668,-1.1592368,-0.9672449,0.44905362,0.63959605,-3.246197,-4.514087,1.8871254,-10.31407,-9.034495,-9.076109
-457.7931921,-34.677765,-14.678653,-9.395801,-42.60803,-20.498648,-27.595509,0.3100526,-20.46457,-32.80088,-49.48022
-1456.711746,-13.215662,-15.502734,-68.893845,-0.09644833,-49.500576,-82.53384,-42.847767,-92.645096,-55.102463,-30.052818
-137.9182032,-7.212309,-7.333509,-11.649641,-7.6824665,-6.8631415,-15.250283,1.8319533,-12.811423,-7.5872226,-13.005302
-52.29215251,-3.6507363,0.28221938,-6.317654,1.0276457,-1.1169505,-3.0977256,-4.867973,1.4323899,-10.125256,-0.041010857
-12.68632294,-13.28391,-6.3355465,2.5948021,-2.4717596,-4.772392,-9.995151,-0.09028075,-29.698477,-20.07174,-20.502022
-1290.3684,-42.9957,-39.813427,-126.26585,-67.67029,-64.80009,-57.393044,2.144666,-65.102165,-52.154396,-90.90255
-41.13919698,-2.84489,-2.296631,-2.409169,-1.4470614,-2.9284937,-5.8643394,0.73978186,-10.900168,-7.3372264,-9.692149
-15.02439561,-5.529679,-3.1732504,2.4979475,0.32156342,-4.4249377,-6.653286,0.79252154,-19.859827,-14.243816,-12.460897
-10.91162533,-5.6598806,-0.21677078,-2.3746827,-0.1639813,-3.4813237,-2.571587,-8.119242,0.76122177,-7.30985,2.5872488
-69.07793926,-1.4464653,1.329393,-2.7178614,0.051230583,0.3608076,-2.7025561,-3.276737,0.26792982,-9.051775,-2.220825
-80.71406315,-4.7785234,-5.029333,-5.8231244,-5.0208855,-4.527032,-8.739366,1.5439128,-10.751185,-6.521237,-10.272838
-169.3510965,-11.19319,-10.351712,-13.813754,-9.953695,-9.582053,-20.376202,1.2951308,-20.746538,-12.043417,-20.434183
-1490.044543,-13.193927,-15.294229,-69.554405,0.018999847,-49.607983,-84.44806,-44.543507,-93.17722,-55.796547,-29.2253
-34.31196224,-0.14307958,0.5166897,-0.2572856,-0.3170216,-0.44713134,0.06282612,-6.7274046,2.1698298,-8.134364,-0.1545284
-1372.063646,-51.13919,-44.958805,-142.13853,-84.10289,-66.7218,-62.899616,2.3110187,-65.47019,-60.601658,-96.21792
-26.31800958,-10.89984,-5.979233,2.2391796,-2.0867667,-4.7386885,-9.825597,0.19077592,-28.788712,-18.766123,-18.466043
-10.90174817,-4.471305,-1.9738656,2.2720056,0.89216495,-4.282958,-5.9028673,0.81533545,-17.855368,-12.952061,-11.2532425
-13.89159244,-6.536997,-3.492172,2.4865286,0.041415572,-4.519382,-7.1755333,0.6689467,-21.10059,-15.072135,-13.88335
-12.89257585,-4.8984146,0.04784687,-1.7961917,-0.25226074,-3.1839426,-2.0164587,-7.725934,0.9654139,-7.2820635,2.5325787
-88.21277615,-2.746786,0.75899184,-0.6926666,-0.38571432,-1.4828413,-2.373726,-1.3839036,-0.9847044,-7.747124,-3.4274538
-34.81810788,-1.4455221,0.82178736,0.8899679,1.4264637,0.11508286,0.4302018,-2.1517365,-0.7306364,-3.484161,0.65374315
-1349.605503,-14.931741,-15.545367,-66.00646,-1.6970022,-46.708263,-79.76102,-40.627728,-86.9265,-53.255947,-30.309383
-1477.879288,-11.6162195,-14.412697,-67.531746,1.5309764,-49.60851,-83.67697,-45.158073,-93.870705,-55.293003,-27.497961
-16.57595662,-2.5551941,0.2971062,-1.6516231,-1.1877244,-2.1670396,-1.0481206,-7.8654723,1.852812,-8.555031,1.9306474
-13.95755646,-15.431843,-7.005947,2.6391833,-3.2834907,-4.6299725,-10.708879,-0.39751136,-32.477634,-21.569391,-22.57554
-20.96049851,-10.082078,-5.468248,2.229333,-1.4680297,-4.7686496,-9.386273,0.40125695,-26.62059,-18.172064,-17.813305
-31.12674683,-6.953519,-2.6139233,0.4040687,-0.2749097,-4.689162,-8.935014,1.5885203,-20.683796,-14.531193,-17.04816
-65.15071896,-9.577809,-5.2864347,-2.933026,-3.956014,-5.0093875,-9.523528,0.21554242,-20.33743,-12.747089,-16.881592
-1225.330939,-37.11547,-0.71181375,-32.977875,-52.392555,1.5832089,-74.44418,-66.00457,-15.0753565,-80.64556,-88.55003
-108.5793771,-3.9775097,-0.640203,-8.687478,-0.20376322,0.12199957,-6.654214,-6.4026194,1.2350442,-15.588715,-5.676855
-904.5134905,-13.276076,-13.175016,-50.113194,-1.5307689,-34.49695,-51.76583,-29.32309,-51.819267,-39.419624,-28.58273
-176.7323707,-13.598271,-8.555902,-22.879353,-15.042589,-12.375379,-26.752617,-2.0600922,-18.763178,-23.703539,-28.51364
-186.6269076,-8.897261,-1.978892,-8.763587,-5.819255,-5.542961,-11.618924,-1.5236742,-5.932277,-13.043674,-11.853333
-9.943076702,-5.013542,-0.43059468,-2.947862,-0.92715144,-3.0635462,-2.5243466,-8.534574,1.2589622,-8.224525,2.3309183
-16.30360653,-1.8279258,0.9663312,0.5754355,0.9507369,-1.4387397,-0.1405384,-5.7077565,1.2766578,-5.3469863,1.0431606
-89.01639615,-5.6438875,0.21124887,-9.50549,0.46877375,-1.4857883,-7.4751434,-2.9646592,-0.84985894,-13.279569,-7.3444757
-8.13910488,-11.586742,-4.8388166,1.7119733,-1.9573987,-3.7688887,-8.08782,-1.0738249,-23.880568,-16.82103,-16.695503
-172.1057863,-4.2415853,0.6896388,-6.867219,-4.2397885,-0.45120755,-8.5966425,-5.582517,-3.8643084,-12.0145645,-7.584348
-34.60657539,-3.7231674,0.44805512,-4.4418097,-0.26176313,-1.54744,-1.9746797,-6.956504,1.9204038,-10.549317,1.6961149
-132.0608786,-5.566093,0.9034012,-6.6785493,-4.241936,-2.903312,-7.7929125,-3.3426838,-2.8805163,-13.395051,-10.275115
-13.94339657,-2.0721428,0.017447177,1.837877,0.61247414,0.29835692,-0.8536321,-4.51768,0.09829004,-0.64203477,0.9578252
-22.40094798,-5.779166,-0.7390213,-4.2608695,-0.5689919,-3.0578895,-3.722235,-7.323698,-0.217,-8.502809,0.873391
-1500.171937,-119.40275,-45.30752,-21.969515,-150.37444,-66.86557,-83.26908,1.9292766,-50.253025,-100.69876,-158.2615
-13.28405724,-1.5075397,1.4558475,1.2354206,0.31128582,-1.4206611,0.15796907,-6.1382227,1.1729577,-5.2473907,0.7629773
-74.15139795,-0.1865706,-1.7598361,-2.3660984,-1.5963055,-0.981532,-3.8546076,2.0262895,-4.3243523,-3.5516725,-4.087326
-1388.701642,-51.064194,-10.240962,-29.381777,-76.585434,0.9357945,-67.35966,-40.074097,-30.44368,-87.24353,-113.368065
-21.51557076,-14.657533,-6.5015235,2.1184797,-2.9798508,-4.468359,-10.7522955,0.070571125,-31.27625,-20.910648,-22.11159
-87.26637121,-1.7852521,1.2297188,-2.3075478,0.06956875,0.7180557,-3.0882387,-5.147682,-1.3294792,-7.3039618,-0.7610335
-1006.433122,-33.36595,-3.9206965,-26.884632,-47.0697,1.0979986,-59.72338,-50.177418,-15.7936735,-69.708595,-76.185196
-51.12242301,-0.33646348,-1.6194059,-1.1136706,-1.0061908,-1.4954548,-3.3883133,1.9433584,-6.2516403,-4.4332995,-6.2323103
-13.24961731,-1.6361747,0.42786664,1.2426131,0.8501163,0.81500095,-0.55575365,-3.4737163,-1.0773948,0.39578667,0.9078478
-28.16840273,-6.1816883,-0.63538116,-5.1813693,-0.19753946,-2.9367802,-4.1689,-6.8728967,-0.14221017,-9.111484,0.5797815
-1521.818998,-11.314585,-14.283939,-69.492195,2.2539892,-50.746967,-85.035164,-46.131554,-95.96481,-57.07864,-28.392622
-10.90478602,-0.8100915,0.8611384,0.56401277,0.326653,0.4351829,0.9606259,0.8483055,-0.45838308,-0.25696534,0.94123054
-1423.111229,-12.223178,-14.296146,-66.0509,0.35103863,-47.03559,-79.78263,-42.084312,-89.31926,-53.55714,-28.070904
-11.11220094,-16.020317,-7.064458,2.4930308,-3.5563521,-4.73322,-11.184058,-0.94239974,-32.79085,-21.774368,-22.960772
-33.74558051,-4.7318,-2.1194015,-4.5104504,-1.4410532,-3.3430996,-7.444894,-0.56451476,-9.943034,-9.954258,-8.680419
-134.4932222,-4.6163325,-2.0159562,-12.19589,-2.2801216,-1.1585252,-9.636464,-11.332595,1.3220468,-19.594254,-7.1491933
-1252.583727,-42.77251,-7.7148232,-30.725174,-62.64524,1.6998118,-72.54255,-55.31358,-23.129595,-84.87509,-98.259796
-104.8318991,-5.326621,-0.023467423,-9.551252,-1.0064826,-0.56417656,-7.286595,-5.8037558,-1.0720612,-12.002827,-8.533313
-15.54482269,-4.1291986,0.51289916,-1.624347,1.089363,-1.3306239,-1.658944,-6.5168796,1.0924758,-4.872396,1.3266006
-22.02899402,-6.3792834,-1.0018595,-4.6440825,-0.712851,-3.3389957,-4.187714,-7.490039,-0.45626047,-8.706465,0.7737558
-1499.576548,-119.318596,-45.146587,-21.703918,-150.71938,-66.92699,-83.13902,2.4764977,-50.063618,-100.64979,-158.07655
-9.985687278,-0.69435596,0.33843505,1.361562,-1.6258492,0.98371816,0.41996002,1.2068518,-1.021601,-4.0916104,1.2497952
-75.17905026,-0.46941423,-1.8217093,-2.776126,-1.2149483,-1.4933027,-4.5482025,2.0225246,-4.963986,-3.301146,-4.7973967
-19.56760245,-15.772098,-6.783016,1.1311495,-3.4338999,-4.7910266,-11.27303,-1.1248239,-31.332764,-21.964117,-22.787235
-41.6332902,-4.2517414,-2.6436975,-5.881616,-2.2614603,-3.5736985,-8.899859,0.22498584,-11.360138,-10.430774,-11.394564
-973.7538179,-29.72646,-1.1098883,-28.505781,-40.36949,0.8667988,-59.07739,-52.186756,-11.336155,-66.56386,-69.75869
-1373.27484,-46.975494,-8.417652,-33.414955,-68.80715,1.9792143,-80.05468,-61.232555,-25.63805,-92.061935,-108.31744
-38.22390977,-1.2687142,-1.5089157,-0.22782734,-0.50967723,-1.9052578,-3.6576917,1.7184504,-8.270684,-6.3629017,-7.3077216
-13.77872493,-7.148045,-0.43646765,-5.176988,0.7582924,-2.852238,-3.7906313,-8.557732,1.1302553,-8.78333,2.2783046
-91.90026192,-6.3718214,-5.357532,-10.181451,-7.8712363,-6.7777133,-13.308254,-0.2851056,-11.169823,-13.199676,-13.540205
-28.91696984,-1.6228216,0.41293442,-1.2488896,1.5477265,-0.5071005,-1.1731757,-4.8499813,1.4444561,-5.803352,0.195062
-13.76945263,-0.34602678,-0.15818407,1.7840781,-0.67905897,0.18840925,-1.0687085,1.599483,-2.3225715,-5.216344,0.7001614
-1452.487593,-12.23701,-14.707691,-67.74101,0.36449245,-48.011906,-81.29672,-42.728256,-90.78596,-54.35714,-28.714344
-1376.108702,-45.321053,-41.810673,-137.43529,-73.636856,-68.66713,-60.432903,1.7130756,-64.71075,-54.706306,-95.1726
-41.2478977,-4.3257437,-2.541002,-5.5566974,-2.2402484,-3.1668234,-8.667817,-0.39379248,-11.365933,-11.202307,-11.074273
-126.0760681,-3.9615293,-0.60362333,-10.01592,-1.8591691,-0.24953373,-8.881573,-9.862897,0.22847235,-14.658734,-7.297661
-11.376356,-6.6931515,-0.50483304,-4.721231,0.33576834,-2.9219024,-3.4877803,-8.4708,1.1010264,-8.843264,2.5099146
-79.12657174,-2.1239965,0.90913486,-5.095806,-0.001903511,0.23441188,-4.106482,-3.748512,0.062004954,-10.315129,-3.6084049
-19.25122305,-7.6341705,-0.29044867,-6.6762514,1.3951008,-2.388286,-4.325123,-8.474635,1.415631,-10.331301,2.0244877
-23.35197379,-3.2708616,0.309734,-3.010751,-0.84379584,-1.7610362,-1.3301733,-7.3111873,1.7953125,-8.969307,2.0250888
-1397.717244,-110.566666,-41.551334,-23.112482,-137.90495,-60.677402,-79.2531,-1.8861011,-46.098278,-93.790215,-146.49794
-23.6287453,-1.7969767,0.47552633,-2.7020483,1.4083676,-0.040683832,-1.670282,-3.1600835,0.6050491,-4.91379,0.16502282
-29.62173126,-5.9815836,-0.16811556,-5.7692847,1.1242555,-1.8516096,-4.3103924,-7.530324,1.334033,-10.273481,0.82917714
-1090.926214,-42.413162,-8.747496,-35.278316,-59.160484,-4.644418,-60.738026,-43.559635,-25.267023,-71.67287,-88.98199
-25.79577165,-1.5188729,0.10926004,-2.9363732,0.5107782,-1.2141677,-3.0416787,-1.2338285,-2.7966862,-6.160191,-3.4558349
-70.42377887,-4.725582,-0.25908887,-8.111568,0.031968962,-1.5658435,-4.9910574,-7.418741,1.409823,-12.345702,-1.1998006
-12.48790879,-5.9913225,-0.3222381,-3.7876682,-0.040202342,-2.9905608,-2.9561248,-8.300918,1.1287249,-8.488539,2.5157275
-46.84661799,-0.58904445,-0.35303107,-2.2741764,-0.44963092,-1.0361166,-3.0385473,0.28696787,-3.938404,-6.0126276,-4.9848795
-11.88477717,-8.241378,-0.43652108,-6.7857194,1.446802,-2.5723155,-4.633288,-8.942392,1.4904044,-9.800477,2.1253376
-23.78281984,-5.213585,-0.56370366,-3.5843945,-0.78158283,-3.0010157,-3.2693834,-7.0383596,-0.46880183,-8.526934,0.6830885
-33.69884002,-6.330327,0.8516527,-6.3866005,1.6208509,-2.3216367,-3.6625154,-6.299663,1.0703068,-9.212829,1.2465285
-13.03652346,0.39820576,-0.2154169,1.7755933,-0.006890202,-1.1775208,-2.375885,1.8545556,-4.9832706,-6.5402794,-0.92170477
-74.84719229,-1.6947849,-0.004771294,0.56865805,0.8314786,-0.40971893,-0.48995483,-2.0926793,-0.7609567,-4.2116203,0.013945305
-34.00680858,-1.3143313,1.2836995,0.89701104,0.46584997,0.7702765,0.16052122,-3.0667686,-1.4210012,-3.5610173,1.3030089
-9.367861737,-0.9688208,1.0133334,0.099371664,0.7604072,0.45155358,0.57654536,-0.66151917,-0.65329933,-0.41219863,0.50141054
-25.12621054,-14.252911,-6.667054,1.0372224,-3.7976863,-5.0344286,-10.702432,0.032175895,-29.511208,-19.811749,-21.551054
-27.85858112,-4.9678082,0.062367555,-5.6645727,-0.27746797,-1.7482028,-2.9260695,-8.153309,1.7749716,-11.184516,1.9435697
-78.81086195,-1.2843308,0.8739591,-4.630697,-0.2507249,0.3944474,-3.7860181,-5.074504,0.6236266,-10.902715,-2.9774346
-13.80722225,-8.044455,-0.46000648,-6.4556937,1.0413393,-2.7379482,-4.5852995,-8.841876,1.3479183,-9.832928,2.1091225
-24.5793342,-5.721644,0.37652305,-4.372441,1.0177299,-2.3614914,-2.8563857,-6.966266,1.3990576,-8.841392,2.0747643
-29.03321613,-8.369741,-0.13544048,-8.349888,1.991779,-2.4465268,-5.236674,-8.177395,1.2882746,-11.481317,0.9237768
-45.04612746,1.2897971,-2.5105932,-0.33477756,0.09681926,-1.0841869,-3.7575283,1.8097292,-7.9953547,-4.835079,-3.3284767
-28.72716046,-2.5579662,0.60545814,-2.542718,-0.7297616,-1.8137517,-1.2177669,-7.042309,1.9393313,-9.736982,1.5990231
-16.32198725,-14.945133,-6.392873,1.1742866,-3.0835135,-4.504183,-11.067966,-0.8982171,-30.15723,-21.400135,-21.844051
-36.51314609,-4.059148,0.32961455,-6.14494,-0.73769015,-1.0647877,-2.9762862,-7.930928,1.7994053,-11.632248,1.308567
-91.49672043,-2.7200992,-0.8250469,-7.108571,-1.6562297,-1.0659988,-5.6400986,-9.382115,2.1482105,-14.475072,-3.4287856
-13.94573853,-6.682026,-0.43192536,-4.942655,0.33075175,-2.789446,-3.5241494,-8.458013,1.2136137,-9.214546,2.4441402
-93.15489877,-2.2973516,1.1782386,-2.171695,-0.41545054,-0.62240577,-2.9396667,-2.8539577,-0.49910682,-8.945664,-3.7838602
-13.52735426,-8.118397,-0.44294024,-6.6074257,1.3128958,-2.651512,-4.4955015,-8.843209,1.3728192,-9.707315,2.1057518
-17.38543373,-5.6059737,-0.008425606,-3.7541714,0.33435595,-2.6884089,-2.6913035,-7.6661987,1.2007282,-8.339759,2.378798
-26.56457687,-1.4010993,0.6803278,-1.1661385,1.16397,-0.020033093,-1.513497,-2.4821446,0.50107926,-6.094621,0.713085
-65.93043491,-3.0018117,-3.2070181,-0.5286541,-1.0558283,-2.5062032,-5.7031345,-0.2331853,-13.054949,-9.798327,-8.292637
-41.45148104,-0.96702236,0.6834823,0.6861582,0.9320042,0.26770434,-0.5932048,-3.7735486,0.48212987,-5.478948,-0.017139155
-1432.062858,-52.38226,-8.8042145,-41.313572,-75.38792,-2.8123205,-75.27171,-58.701706,-27.8309,-89.8918,-112.348625
-20.3384185,-1.8510269,0.66701955,-2.772753,1.298915,-0.27481467,-1.4985439,-3.2456279,0.76744956,-5.2338276,0.39693418
